time,centroid_x,centroid_y,spread,polarization,mean_nn_distance,convex_hull_area,elongation_ratio,num_clusters,dog_x,dog_y,dog_vx,dog_vy,dog_speed,dog_mode,dog_submode,in_goal,alert_count,avg_sheep_speed,avg_fear_strength,avg_graze_bias,avg_reaction_delay,success
0.21666666666666665,340.8084722142799,441.6576750420153,135.08569571945068,0.05782218523206791,19.736797939956297,35318.703489192136,1.1503114007139166,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,32.26797218006257,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.2333333333333333,340.89993563190075,441.6240662096342,135.16151186716056,0.09263861669002053,19.742749669329818,35533.54985539448,1.1511454140939876,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,30.43975493916316,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.24999999999999997,341.004163994465,441.58932174906664,135.19773869509743,0.10781442350533041,19.76558797951979,35730.54409647277,1.1525470537360998,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,29.458167119713348,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.26666666666666666,341.12230852788787,441.5521781522683,135.19602198541128,0.12450518449004853,19.801719962517957,35909.27792300914,1.1545282265715948,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,28.654600690622555,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.2833333333333333,341.2531410053238,441.51145020301345,135.67456344261754,0.16196604253318655,19.823276169743703,36069.69149734372,1.1571569673140674,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,28.435316286312485,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.3,341.3959414705285,441.46745131255085,136.6331714634846,0.21434890906195284,19.82528352651271,36214.05649032397,1.1603980534752256,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,28.34057342072131,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.31666666666666665,341.54853209199223,441.41954992792046,137.60364103084174,0.24756277504129057,19.85587583404493,36369.19020373119,1.1641902836820222,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,28.62583034705468,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.3333333333333333,341.71151191217825,441.3682374551714,138.58434362284635,0.26001385014575185,19.90275569407272,36509.8806349271,1.1685784054711608,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,28.56733221495721,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.35,341.88405557562226,441.31334854407,139.57424947287225,0.3048444423550558,19.934219689070613,36636.24036433759,1.1736895408386634,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,29.008223747616796,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.36666666666666664,342.0669790364198,441.2556116459742,140.5742048308906,0.3502017440817198,19.935928238125648,36749.08451440846,1.1794629591400585,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,29.058160015004205,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.3833333333333333,342.26056170435777,441.19487888950823,141.58540701016528,0.35021834872901125,19.97385356976841,36848.717554785915,1.1859723083805713,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,29.778013261901286,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.39999999999999997,342.4647568982615,441.130449906277,142.60969133907017,0.3233581148003566,20.02123819512465,36954.9983394911,1.19327033937308,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,30.028419148283703,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.41666666666666663,342.6793518492065,441.06182229528963,143.64807128733608,0.36925040610363896,20.05323066444765,37050.42401918558,1.2013590719112344,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,30.981008435371375,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.4333333333333333,342.90162042293093,440.98692831321017,144.69973853457702,0.38542598794610156,20.088852959762576,37134.64356724389,1.2101536532045138,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,31.5015675073623,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.44999999999999996,343.12864192640944,440.9058298042864,145.76521163612773,0.35706188367693403,20.120649078294235,37211.81096742773,1.2196396485263468,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,32.56123803821332,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.4666666666666666,343.35878071259106,440.8174976650937,146.84568916670057,0.39976445119491943,20.182125327754687,37282.45291335294,1.2299542591871413,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,32.308890344953475,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.4833333333333333,343.5903528261476,440.72334379945573,147.93979706828205,0.40573038520812194,20.237693134244186,37346.26816562714,1.2410469091400596,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,32.77700609984235,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.49999999999999994,343.82166472410995,440.62604493961294,149.042867179123,0.4449603073535211,20.29030592134465,37402.35001814194,1.252674417888033,1,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,32.767616864459114,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.5166666666666666,344.052918821848,440.52589724954004,150.1512261220054,0.41599317716279155,20.33949082311104,37449.25810627861,1.2649445699418902,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,33.11294207886553,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.5333333333333333,344.2830917063201,440.4236011344537,151.25831976895455,0.41114199042468846,20.386704648353238,37485.61867022196,1.2779800986725205,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,33.93320399896469,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.55,344.5127172267244,440.3205545447862,152.3613573973866,0.41052507608865707,20.427558137968553,37511.43960968856,1.2917417350313039,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,34.13139652619903,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.5666666666666668,344.74200564840044,440.2165897661052,153.46136082816193,0.39363376462981486,20.429040576718297,37526.61670050839,1.3061102127686621,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,34.51373209343571,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.5833333333333335,344.9714768006338,440.11093824251503,154.55278471786818,0.39718490953003416,20.400864697813674,37529.9920342902,1.3211347482679685,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,34.590716812384855,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6000000000000002,345.2009112168958,440.0022614945857,155.6358634700129,0.35525640812468795,20.399816499946766,37521.20621473989,1.3367806803394664,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,35.05037744517332,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6166666666666669,345.43113646507805,439.8912682597641,156.70847263237678,0.36738036511092487,20.386898487595197,37499.64585272533,1.3530743116458614,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,35.36902866900101,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6333333333333336,345.66141840773446,439.780274479334,157.76356545653775,0.37031576435079405,20.385893850089346,37464.2622070583,1.3701675250611074,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,35.74271954876695,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6500000000000004,345.890989047793,439.66930547668613,158.80556889210104,0.36693919626657195,20.427181597024607,37417.26731756786,1.3882153746535202,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,35.94900662555131,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6666666666666671,346.1179598924697,439.562118497904,159.83690868792561,0.3547649063176974,20.451266868408435,37361.62086851642,1.4073140988034525,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,35.929563422554125,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.6833333333333338,346.343356215011,439.45835508758796,160.86223134187406,0.3428534171736552,20.46436328570882,37297.890769085636,1.427493875609778,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,23,36.031222683269355,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.7000000000000005,346.5675460262011,439.3559615286199,161.88677351829008,0.3577994070947494,20.471147906171318,37229.53960579165,1.4487591044032666,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,36.17944079833813,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.7166666666666672,346.7906083894,439.25396924552945,162.9141377866228,0.39031781455667935,20.485711088272563,37157.37196248366,1.4711097919612164,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,36.05930306933707,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.733333333333334,347.01342692743407,439.15051340482097,163.9486673253869,0.34956537274284205,20.520744700090372,37082.9319744711,1.4944134136350116,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,36.48729513674437,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.7500000000000007,347.23768511273767,439.0458992128588,164.99191446748605,0.3656455997836972,20.534904387374482,37006.97917791986,1.5189499894611718,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,36.9223663708999,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.7666666666666674,347.46399849033696,438.9392211987539,166.0455679534425,0.387446766219155,20.595899652770104,36929.73462674132,1.5445445849427106,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.175860693658805,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.7833333333333341,347.6922880066215,438.8306168478121,167.1074153417309,0.4028535359063547,20.621037341206748,36851.49244620641,1.5712164120637486,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.23659438483326,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.8000000000000008,347.9218518284017,438.72386685206106,168.16960854439748,0.4146472888083539,20.672371367177522,36775.14759545715,1.5989158250883675,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.15167419456863,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.8166666666666675,348.1529777815539,438.6185776643834,169.23055306047158,0.4151324692424036,20.745608318381805,36701.22037800223,1.627443321702206,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.88164283032064,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.8333333333333343,348.3869796484649,438.5126610488599,170.28504815495018,0.43163332626777007,20.84365130979003,36629.5109707233,1.657013380885599,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.3404850923054,1.0123155899731038,1.024259168087828,2.2888888888888888,0
0.850000000000001,348.6234877221256,438.4049933954853,171.3282818332475,0.4396012962400309,20.880491892159007,36560.232541489815,1.6873786015633867,2,180.0,450.0,0.0,0.0,0.0,manual,drive,0,22,37.64567151782186,1.0123155899731038,1.024259168087828,2.2888888888888888,0
